Category,Product_Category,Subcategory1,Subcategory2,Subcategory3,Product_Type,Url,Attr_Name,Attr_Value
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Lace Dresses,https://www2.hm.com/en_us/women/products/dresses/lace-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=jersey,Material,Jersey
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Lace Dresses,https://www2.hm.com/en_us/women/products/dresses/lace-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=lace,Material,Lace
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Lace Dresses,https://www2.hm.com/en_us/women/products/dresses/lace-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=mesh,Material,Mesh
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Lace Dresses,https://www2.hm.com/en_us/women/products/dresses/lace-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=satin,Material,Satin
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Lace Dresses,https://www2.hm.com/en_us/women/products/dresses/lace-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=velour,Material,Velour
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=floral,Pattern,floral
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=patterned,Pattern,patterned
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=solid-color,Pattern,solid-color
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=striped,Pattern,striped
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=zebra-print,Pattern,zebra-print
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?productTypes=dress,Product type,Dress
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=draped,Style,Draped
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=shirtdress,Style,Shirt Dress
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=slit,Style,Slit
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=wrapover,Style,Wrapover
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?necklineStyles=low-cutneckline,Neckline,Low-cut Neckline
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?necklineStyles=v-neck,Neckline,V-neck
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?sleeveLengths=34sleeve,Sleeve length,3/4 sleeve
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?sleeveLengths=longsleeve,Sleeve length,Long sleeve
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?sleeveLengths=shortsleeve,Sleeve length,Short sleeve
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?sleeveLengths=sleeveless,Sleeve length,Sleeveless
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?garmentLengths=knee-length,Length,Knee-length
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?garmentLengths=midi,Length,Midi
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?garmentLengths=short,Length,Short
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?sleeveStyles=balloonsleeve,Sleeve style,Balloon Sleeve
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?sleeveStyles=batwingsleeve,Sleeve style,Batwing sleeve
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?sleeveStyles=raglansleeve,Sleeve style,Raglan Sleeve
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?collarStyles=bandcollar,Collar,Band Collar 
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?collarStyles=johnnycollar,Collar,Johnny Collar
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?collarStyles=notchedlapel,Collar,Notched Lapel
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?collarStyles=turn-downcollar,Collar,Turn-down Collar
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=fitted,Fit,Fitted
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=loosefit,Fit,Loose fit
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=oversized,Fit,Oversized
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=regularfit,Fit,Regular fit
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=relaxedfit,Fit,Relaxed fit
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?fits=slimfit,Fit,Slim fit
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?contexts=casual,Occasion,Casual
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?contexts=officewear,Occasion,Office Wear
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?contexts=party,Occasion,Party
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=denim,Concept,DENIM
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=divided,Concept,DIVIDED
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=everydayfashion,Concept,EVERYDAY FASHION
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=hmedition,Concept,H&M EDITION
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?concepts=modernclassic,Concept,MODERN CLASSIC
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?qualities=hmpremiumselection,Quality,H&M Premium Selection
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=cotton,Material,Cotton
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=denim,Material,Denim
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=linen,Material,Linen
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=poplin,Material,Poplin
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=satin,Material,Satin
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=silk,Material,Silk
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Shirt Dresses,https://www2.hm.com/en_us/women/products/dresses/shirt-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?materials=twill,Material,Twill
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Sequin Dresses,https://www2.hm.com/en_us/women/products/dresses/sequin-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?patterns=solid-color,Pattern,solid-color
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Sequin Dresses,https://www2.hm.com/en_us/women/products/dresses/sequin-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=bandeau,Style,Bandeau
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Sequin Dresses,https://www2.hm.com/en_us/women/products/dresses/sequin-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=bodycon,Style,Bodycon
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Sequin Dresses,https://www2.hm.com/en_us/women/products/dresses/sequin-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=cut-out,Style,Cut-out
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Sequin Dresses,https://www2.hm.com/en_us/women/products/dresses/sequin-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=draped,Style,Draped
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Sequin Dresses,https://www2.hm.com/en_us/women/products/dresses/sequin-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=keyhole,Style,Keyhole
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Sequin Dresses,https://www2.hm.com/en_us/women/products/dresses/sequin-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=plungeback,Style,Plunge Back
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,Sequin Dresses,https://www2.hm.com/en_us/women/products/dresses/sequin-dresses/_jcr_content/main/productlisting.display.json?sort=stock&image-size=small&image=model&offset=-0?clothingStyles=skater,Style,Skater
