Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value,Counts
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22CHRISTOPHER+ESBER%22&locale=en_US&pageNumber=2&pageSize=96,Designer,CHRISTOPHER ESBER,2
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22CHRISTOPHER+JOHN+ROGERS%22&locale=en_US&pageNumber=2&pageSize=96,Designer,CHRISTOPHER JOHN ROGERS,3
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22CHRISTOPHER+KANE%22&locale=en_US&pageNumber=2&pageSize=96,Designer,CHRISTOPHER KANE,1
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22CO%22&locale=en_US&pageNumber=2&pageSize=96,Designer,CO,5
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22COPERNI%22&locale=en_US&pageNumber=2&pageSize=96,Designer,COPERNI,2
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22DAVID+KOMA%22&locale=en_US&pageNumber=2&pageSize=96,Designer,DAVID KOMA,1
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22DENIMIST%22&locale=en_US&pageNumber=2&pageSize=96,Designer,DENIMIST,1
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22DEREK+LAM+10+CROSBY%22&locale=en_US&pageNumber=2&pageSize=96,Designer,DEREK LAM 10 CROSBY,25
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22DIANE+VON+FURSTENBERG%22&locale=en_US&pageNumber=2&pageSize=96,Designer,DIANE VON FURSTENBERG,10
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22DION+LEE%22&locale=en_US&pageNumber=2&pageSize=96,Designer,DION LEE,1
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22DOLCE%26GABBANA%22&locale=en_US&pageNumber=2&pageSize=96,Designer,DOLCE&GABBANA,7
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22DRIES+VAN+NOTEN%22&locale=en_US&pageNumber=2&pageSize=96,Designer,DRIES VAN NOTEN,1
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22E.L.V.+DENIM+X+THE+OUTNET%22&locale=en_US&pageNumber=2&pageSize=96,Designer,E.L.V. DENIM X THE OUTNET,2
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22ENVELOPE1976%22&locale=en_US&pageNumber=2&pageSize=96,Designer,ENVELOPE1976,2
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22EQUIPMENT%22&locale=en_US&pageNumber=2&pageSize=96,Designer,EQUIPMENT,1
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22ESSE+STUDIOS%22&locale=en_US&pageNumber=2&pageSize=96,Designer,ESSE STUDIOS,1
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22FARM+RIO%22&locale=en_US&pageNumber=2&pageSize=96,Designer,FARM RIO,1
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22FENDI%22&locale=en_US&pageNumber=2&pageSize=96,Designer,FENDI,1
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22FERRAGAMO%22&locale=en_US&pageNumber=2&pageSize=96,Designer,FERRAGAMO,1
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22FORTELA%22&locale=en_US&pageNumber=2&pageSize=96,Designer,FORTELA,2
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22FRAME%22&locale=en_US&pageNumber=2&pageSize=96,Designer,FRAME,14
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22GABRIELA+HEARST%22&locale=en_US&pageNumber=2&pageSize=96,Designer,GABRIELA HEARST,3
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22GALVAN++LONDON%22&locale=en_US&pageNumber=2&pageSize=96,Designer,GALVAN  LONDON,4
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22GANNI%22&locale=en_US&pageNumber=2&pageSize=96,Designer,GANNI,16
Clothing,Women,Western,Outerwear,Jackets,https://www.theoutnet.com/api/yoox/ton/search/resources/store/theoutnet_us/productview/byCategory?attrs=true&category=%2Fclothing%2Fjackets%2Fblazers&facet=ads_f10001_ntk_cs%3A%22GANNI+X+LEVI%27S%22&locale=en_US&pageNumber=2&pageSize=96,Designer,GANNI X LEVI'S,1
