Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Attr_Name,Attr_Value,Url
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Silver,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-SilverdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Stripe,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-StripedisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Tan,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-TandisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,White,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-WhitedisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Color,Yellow,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=colors-YellowdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Wash,Dark Rinse,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=washes-Dark RinsedisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Wash,Light Wash,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=washes-Light WashdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Wash,Medium Wash,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=washes-Medium WashdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Sleeve Length,Sleeveless,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterSleeve-SleevelessdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Sleeve Length,Short Sleeve,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterSleeve-Short SleevedisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Sleeve Length,3/4 Sleeve,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterSleeve-3/4 SleevedisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Sleeve Length,Long Sleeve,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterSleeve-Long SleevedisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Neckline,Boat,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterNeckline-BoatdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Neckline,Cowl,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterNeckline-CowldisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
Clothing,Women,Western,Outerwear,Sweaters & Knitwear,Neckline,Crew,https://api.shopbop.com/public/products?siteId=1000&lang=en-US&currency=USD&categoryId=13317&facetAllowList=C&offset=-0&limit=100&includeFacets=true&f=MASweaterNeckline-CrewdisableSiteEligibilityFiltering=true&imageStrategy=Q_ASPECT
