Category,Product_Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Atags_style%3ACutout&filter.tags_style=Cutout&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Type,Cutout
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Atags_style%3ADenim&filter.tags_style=Denim&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Type,Denim
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Atags_style%3AFitted&filter.tags_style=Fitted&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Type,Fitted
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Atags_style%3AFlare&filter.tags_style=Flare&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Type,Flare
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Atags_style%3AFlowy&filter.tags_style=Flowy&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Type,Flowy
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Atags_style%3AFluted&filter.tags_style=Fluted&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Type,Fluted
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Atags_style%3AHalter&filter.tags_style=Halter&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Type,Halter
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Atags_style%3ALoose Fit&filter.tags_style=Loose Fit&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Type,Loose Fit
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Atags_style%3ALow Rise&filter.tags_style=Low Rise&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Type,Low Rise
Women,Clothing,Western,Dresses and Jumpsuits,Dresses,https://5crv30.a.searchspring.io/api/search/search.json?userId=77cb8fe7-64a9-478a-9740-bdcbfcf0a632&domain=https%3A%2F%2Fpeppermayo.com%2Fcollections%2Fdresses&sessionId=1b5d6fc5-5d56-4582-a2e5-e91464fde3fa&pageLoadId=87a9ca92-70a6-43df-90c0-0f4ad4872a39&siteId=5crv30&%23%2Ffilter%3Atags_style%3AOff Shoulder&filter.tags_style=Off Shoulder&bgfilter.collection_handle=dresses&redirectResponse=full&ajaxCatalog=Snap&resultsFormat=native,Type,Off Shoulder
